Date,XLK,XLF,XLE,XLU,XLV,XLI,XLP,XLY
2011-12-05,10.75757884979248,8.181648254394531,21.527801513671875,10.7554931640625,26.3404541015625,26.0262451171875,21.646163940429688,16.57895278930664
2011-12-06,10.753445625305176,8.187859535217285,21.524778366088867,10.786205291748047,26.450300216674805,26.01861000061035,21.673282623291016,16.5242977142334
2011-12-07,10.765843391418457,8.287259101867676,21.319433212280273,10.770851135253906,26.64646339416504,26.010969161987305,21.727508544921875,16.62942123413086
2011-12-08,10.596400260925293,7.964215278625488,20.724546432495117,10.614213943481445,26.152135848999023,25.369298934936523,21.476675033569336,16.276227951049805
2011-12-09,10.761711120605469,8.138161659240723,21.195627212524414,10.749348640441895,26.536611557006836,25.949861526489258,21.700393676757812,16.545318603515625
2011-12-12,10.625328063964844,7.945580959320068,20.700389862060547,10.657212257385254,26.222753524780273,25.47623634338379,21.50379753112793,16.494869232177734
2011-12-13,10.526141166687012,7.83375883102417,20.507123947143555,10.697141647338867,26.175676345825195,25.140119552612305,21.45634651184082,16.17110824584961
2011-12-14,10.364961624145508,7.802694320678711,19.930347442626953,10.629571914672852,26.159984588623047,24.842195510864258,21.347877502441406,16.0029239654541
2011-12-15,10.340167045593262,7.808904647827148,19.845794677734375,10.758562088012695,26.450300216674805,25.017898559570312,21.564807891845703,16.028141021728516
2011-12-16,10.368806838989258,7.840167999267578,20.057159423828125,10.726883888244629,26.361923217773438,25.124021530151367,21.540870666503906,16.02814483642578
2011-12-19,10.26918888092041,7.665106296539307,19.70538902282715,10.646139144897461,26.361923217773438,24.862550735473633,21.451942443847656,15.850525856018066
2011-12-20,10.559751510620117,7.952707290649414,20.51507568359375,10.872848510742188,26.91425132751465,25.716161727905273,21.89657974243164,16.28611946105957
2011-12-21,10.385412216186523,7.996472358703613,20.742515563964844,11.034343719482422,27.087846755981445,25.723861694335938,22.129154205322266,16.341106414794922
2011-12-22,10.505784034729004,8.165278434753418,20.985124588012695,11.04676628112793,27.285123825073242,25.96994972229004,22.122318267822266,16.38762092590332
2011-12-23,10.609557151794434,8.221549987792969,21.10641098022461,11.118197441101074,27.458696365356445,26.216039657592773,22.279644012451172,16.56946563720703
2011-12-27,10.62615966796875,8.177783966064453,21.161006927490234,11.20825481414795,27.521825790405273,26.208341598510742,22.32069206237793,16.620216369628906
2011-12-28,10.518238067626953,8.046488761901855,20.757675170898438,11.167886734008789,27.22197914123535,25.793071746826172,22.211244583129883,16.438365936279297
2011-12-29,10.597105026245117,8.171533584594727,20.972990036010742,11.254844665527344,27.419240951538086,26.116060256958008,22.327529907226562,16.60753059387207
2011-12-30,10.563897132873535,8.127766609191895,20.963891983032227,11.17409896850586,27.371902465820312,25.954561233520508,22.22492218017578,16.501806259155273
2012-01-03,10.713327407836914,8.340338706970215,21.546138763427734,10.975334167480469,27.726961135864258,26.52363395690918,22.20439910888672,16.6413631439209
2012-01-04,10.742380142211914,8.315333366394043,21.59161376953125,10.913226127624512,27.59282875061035,26.646692276000977,22.156518936157227,16.7724609375
2012-01-05,10.775590896606445,8.427868843078613,21.488523483276367,10.934962272644043,27.671733856201172,26.65437126159668,22.142841339111328,16.91202735900879
2012-01-06,10.779740333557129,8.377849578857422,21.361148834228516,10.875957489013672,27.719093322753906,26.600543975830078,21.999177932739258,16.937395095825195
2012-01-09,10.763139724731445,8.421615600585938,21.46426010131836,10.891485214233398,27.76641845703125,26.800493240356445,22.033384323120117,16.91202735900879
2012-01-10,10.800495147705078,8.57166862487793,21.65530776977539,10.907012939453125,27.971574783325195,27.184999465942383,22.10863494873047,17.02197265625
2012-01-11,10.833704948425293,8.67170238494873,21.364185333251953,10.857321739196777,27.99524688720703,27.269596099853516,22.01287078857422,17.04735565185547
2012-01-12,10.887664794921875,8.702964782714844,21.164031982421875,10.841794967651367,28.08205223083496,27.50798988342285,22.006025314331055,17.098102569580078
2012-01-13,10.825403213500977,8.64044189453125,21.057905197143555,10.83558177947998,27.955791473388672,27.292680740356445,21.985502243041992,17.076961517333984
2012-01-17,10.875213623046875,8.57166862487793,21.206501007080078,10.826264381408691,28.129383087158203,27.431089401245117,22.067590713500977,17.12347412109375
2012-01-18,11.032941818237305,8.702964782714844,21.555233001708984,10.823159217834473,28.287195205688477,27.67717742919922,22.11548614501953,17.39836883544922
2012-01-19,11.111812591552734,8.784241676330566,21.643178939819336,10.733099937438965,28.287195205688477,27.96940040588379,22.156518936157227,17.55061149597168
2012-01-20,11.124260902404785,8.840510368347168,21.646209716796875,10.748628616333008,28.287195205688477,27.80791664123535,22.163362503051758,17.406824111938477
2012-01-23,11.161619186401367,8.871768951416016,21.81906509399414,10.79210376739502,28.160940170288086,27.77714729309082,22.142841339111328,17.39413070678711
2012-01-24,11.153313636779785,8.85926628112793,21.755380630493164,10.705143928527832,28.168832778930664,27.80791664123535,22.01970672607422,17.444883346557617
2012-01-25,11.240483283996582,8.878021240234375,22.02224349975586,10.882165908813477,28.373987197875977,28.11553192138672,22.27281379699707,17.57175064086914
2012-01-26,11.16576862335205,8.80299186706543,21.722021102905273,10.91943359375,28.24773597717285,28.06170082092285,22.190719604492188,17.54214859008789
2012-01-27,11.16576862335205,8.834257125854492,21.676536560058594,10.785893440246582,28.26352882385254,28.038619995117188,22.040225982666016,17.529462814331055
2012-01-30,11.198976516723633,8.752981185913086,21.573427200317383,10.717565536499023,28.224069595336914,27.93865203857422,21.89657974243164,17.478715896606445
2012-01-31,11.219733238220215,8.79049301147461,21.43696403503418,10.770366668701172,28.24773597717285,27.854061126708984,21.91025733947754,17.47447967529297
2012-02-01,11.33180046081543,8.928038597106934,21.521879196166992,10.807631492614746,28.523910522460938,28.15396499633789,22.067590713500977,17.533695220947266
2012-02-02,11.360859870910645,8.971803665161133,21.68563461303711,10.789000511169434,28.413440704345703,28.169355392456055,22.149686813354492,17.512548446655273
2012-02-03,11.506134986877441,9.215636253356934,22.067731857299805,10.816949844360352,28.579139709472656,28.653839111328125,22.21808433532715,17.87201499938965
2012-02-06,11.510289192199707,9.171871185302734,22.331562042236328,10.770366668701172,28.42132568359375,28.584630966186523,22.20439910888672,17.83396339416504
2012-02-07,11.539344787597656,9.165620803833008,22.446788787841797,10.848003387451172,28.523910522460938,28.55386734008789,22.22492218017578,17.91853904724121
2012-02-08,11.60991096496582,9.234395027160645,22.370981216430664,10.860427856445312,28.523910522460938,28.615385055541992,22.231765747070312,17.960826873779297
2012-02-09,11.721982955932617,9.196881294250488,22.37401580810547,10.82936954498291,28.373987197875977,28.692293167114258,22.354896545410156,17.99042510986328
2012-02-10,11.63481616973877,9.109353065490723,22.149612426757812,10.807631492614746,28.25562858581543,28.430824279785156,22.307008743286133,17.89316177368164
2012-02-13,11.709529876708984,9.190630912780762,22.32550048828125,10.795205116271973,28.46867561340332,28.77688217163086,22.40277671813965,18.03695297241211
2012-02-14,11.730283737182617,9.103096008300781,22.364925384521484,10.798318862915039,28.587024688720703,28.676908493041992,22.457502365112305,18.015804290771484
2012-02-15,11.668021202087402,9.046829223632812,22.328529357910156,10.77657699584961,28.53179359436035,28.30010414123535,22.450666427612305,17.935455322265625
2012-02-16,11.838211059570312,9.190630912780762,22.61964988708496,10.891485214233398,28.689592361450195,28.561552047729492,22.59430694580078,18.011573791503906
2012-02-17,11.838211059570312,9.24690055847168,22.704566955566406,10.885272979736328,28.59491539001465,28.669219970703125,22.61484146118164,18.168046951293945
2012-02-21,11.888014793395996,9.240644454956055,22.85921859741211,10.84489631652832,28.389766693115234,28.76919937133789,22.48487091064453,18.104616165161133
2012-02-22,11.846508979797363,9.121855735778809,22.910778045654297,10.857321739196777,28.389766693115234,28.738433837890625,22.423309326171875,18.05809783935547
2012-02-23,11.892168045043945,9.203134536743164,23.0260066986084,10.848003387451172,28.413440704345703,28.83070182800293,22.539587020874023,18.146909713745117
2012-02-24,11.96273422241211,9.171871185302734,23.116981506347656,10.894591331481934,28.555465698242188,28.823030471801758,22.61484146118164,18.125761032104492
2012-02-27,11.983487129211426,9.240644454956055,23.04421043395996,10.891485214233398,28.610698699951172,28.846084594726562,22.61484146118164,18.231494903564453
2012-02-28,12.07065486907959,9.265654563903809,22.968393325805664,10.838691711425781,28.721162796020508,28.807649612426758,22.690080642700195,18.33298683166504
2012-02-29,12.016688346862793,9.228140830993652,22.70758819580078,10.83558177947998,28.54758071899414,28.630760192871094,22.731128692626953,18.265317916870117
2012-03-01,12.087255477905273,9.328176498413086,22.925935745239258,10.863529205322266,28.697498321533203,28.730749130249023,22.696928024291992,18.417572021484375
2012-03-02,12.07065486907959,9.296916007995605,22.665142059326172,10.857321739196777,28.650148391723633,28.561552047729492,22.717443466186523,18.404878616333008
2012-03-05,11.96688461303711,9.259403228759766,22.51958656311035,10.882165908813477,28.587024688720703,28.36161231994629,22.820053100585938,18.387964248657227
2012-03-06,11.850659370422363,9.034324645996094,22.15264892578125,10.838691711425781,28.216182708740234,27.723318099975586,22.628511428833008,18.10038948059082
2012-03-07,11.937825202941895,9.146866798400879,22.337631225585938,10.84489631652832,28.34241485595703,28.007856369018555,22.662715911865234,18.307619094848633
2012-03-08,12.058201789855957,9.234395027160645,22.51958656311035,10.879061698913574,28.658031463623047,28.407745361328125,22.820053100585938,18.49370002746582
2012-03-09,12.112164497375488,9.309417724609375,22.498350143432617,10.922541618347168,28.77639389038086,28.469280242919922,22.895294189453125,18.599416732788086
2012-03-12,12.128766059875488,9.28441047668457,22.37401580810547,11.04676628112793,28.77639389038086,28.461585998535156,22.97738265991211,18.548667907714844
2012-03-13,12.369511604309082,9.640783309936523,22.643917083740234,11.08403205871582,29.186702728271484,29.05373764038086,23.14840316772461,18.83624267578125
2012-03-14,12.41517448425293,9.65328598022461,22.42557144165039,10.91943359375,29.17880630493164,28.984519958496094,23.079984664916992,18.810867309570312
2012-03-15,12.448380470275879,9.822092056274414,22.46196746826172,10.910120964050293,29.226146697998047,29.33057403564453,23.12103271484375,18.874311447143555
2012-03-16,12.44255256652832,9.859728813171387,22.770946502685547,10.90134334564209,29.222972869873047,29.343713760375977,23.10590171813965,18.81363868713379
2012-03-19,12.534164428710938,9.909902572631836,22.87445640563965,10.826114654541016,29.21506118774414,29.343713760375977,23.119653701782227,18.911209106445312
2012-03-20,12.5216703414917,9.960078239440918,22.53045654296875,10.838654518127441,29.064376831054688,29.003765106201172,23.10590171813965,18.940908432006836
2012-03-21,12.517507553100586,9.916175842285156,22.262557983398438,10.816710472106934,29.048513412475586,28.988325119018555,23.140295028686523,18.966360092163086
2012-03-22,12.488354682922363,9.784459114074707,21.760257720947266,10.841788291931152,28.953351974487305,28.663816452026367,23.160921096801758,18.919692993164062
2012-03-23,12.488354682922363,9.865995407104492,21.997716903686523,10.844922065734863,29.04058074951172,28.71017837524414,23.215932846069336,18.940908432006836
2012-03-26,12.67158031463623,10.022799491882324,22.1621036529541,10.920148849487305,29.54812240600586,29.135112762451172,23.374103546142578,19.242090225219727
2012-03-27,12.667415618896484,9.928719520568848,21.939878463745117,10.973430633544922,29.603641510009766,29.042394638061523,23.360349655151367,19.212400436401367
2012-03-28,12.62160873413086,9.953810691833496,21.6658878326416,10.88253402709961,29.540189743041992,28.764257431030273,23.305328369140625,19.046964645385742
2012-03-29,12.596628189086914,9.853456497192383,21.6658878326416,10.926416397094727,29.603641510009766,28.77972412109375,23.298458099365234,19.042720794677734
2012-03-30,12.5591459274292,9.909902572631836,21.84246063232422,10.982832908630371,29.825693130493164,28.911052703857422,23.435993194580078,19.127559661865234
2012-04-02,12.692401885986328,9.985164642333984,22.05554962158203,11.039252281188965,29.92877960205078,29.096481323242188,23.62166404724121,19.178468704223633
2012-04-03,12.684072494506836,9.928719520568848,21.863759994506836,11.032988548278809,29.912904739379883,28.88786506652832,23.490997314453125,19.14028549194336
2012-04-04,12.534164428710938,9.771916389465332,21.58369255065918,11.017313957214355,29.75430679321289,28.67927360534668,23.415359497070312,18.96211814880371
2012-04-05,12.563313484191895,9.746831893920898,21.461925506591797,10.935815811157227,29.746376037597656,28.56338119506836,23.415359497070312,19.093624114990234
2012-04-09,12.475865364074707,9.596297264099121,21.190988540649414,10.879399299621582,29.37364959716797,28.099807739257812,23.202173233032227,18.919692993164062
2012-04-10,12.3009672164917,9.38931941986084,20.773921966552734,10.738353729248047,29.04058074951172,27.528078079223633,22.995874404907227,18.457307815551758
2012-04-11,12.371758460998535,9.539847373962402,20.780019760131836,10.763435363769531,29.143688201904297,27.837135314941406,23.11278533935547,18.711833953857422
2012-04-12,12.525829315185547,9.715470314025879,21.233604431152344,10.7979097366333,29.30228614807129,28.43204689025879,23.12653923034668,18.94938850402832
2012-04-13,12.330117225646973,9.489670753479004,20.913957595825195,10.760293006896973,29.008859634399414,28.06891632080078,23.12653923034668,18.89849090576172
2012-04-16,12.201026916503906,9.55866527557373,20.773921966552734,10.860595703125,29.016801834106445,28.14617347717285,23.222814559936523,18.83061981201172
2012-04-17,12.467537879943848,9.684107780456543,21.11184310913086,10.917014122009277,29.445024490356445,28.609737396240234,23.456623077392578,19.029985427856445
2012-04-18,12.375924110412598,9.621384620666504,21.069215774536133,10.89820671081543,29.365737915039062,28.48611831665039,23.456623077392578,19.059682846069336
2012-04-19,12.238506317138672,9.577479362487793,21.041818618774414,10.869998931884766,29.41331672668457,28.169347763061523,23.38097381591797,18.906967163085938
2012-04-20,12.192700386047363,9.527305603027344,20.993114471435547,10.976567268371582,29.571901321411133,28.408855438232422,23.594160079956055,18.936664581298828
2012-04-23,12.09692668914795,9.458308219909668,20.971797943115234,10.929548263549805,29.34194564819336,28.092100143432617,23.229690551757812,18.733051300048828
2012-04-24,12.071938514709473,9.56493854522705,21.127056121826172,11.004776954650879,29.445024490356445,28.462936401367188,23.236568450927734,18.669410705566406
2012-04-25,12.41340160369873,9.646477699279785,21.337112426757812,11.061195373535156,29.75430679321289,28.51702308654785,23.38785171508789,18.983333587646484
2012-04-26,12.509176254272461,9.728010177612305,21.56239128112793,11.123885154724121,29.746376037597656,28.686994552612305,23.60102653503418,19.22089195251465
2012-04-27,12.505014419555664,9.734282493591309,21.553264617919922,11.16149616241455,29.762239456176758,28.864707946777344,23.566648483276367,19.458438873291016
2012-04-30,12.417563438415527,9.677834510803223,21.687196731567383,11.177165985107422,29.746376037597656,28.594284057617188,23.504758834838867,19.348146438598633
2012-05-01,12.459209442138672,9.778186798095703,21.997716903686523,11.2335844039917,29.85739517211914,28.67927360534668,23.566648483276367,19.47540855407715
2012-05-02,12.467537879943848,9.702923774719238,21.638486862182617,11.167762756347656,29.801889419555664,28.686994552612305,23.5872802734375,19.581459045410156
2012-05-03,12.363431930541992,9.621384620666504,21.27927589416504,11.13328742980957,29.690858840942383,28.455217361450195,23.62166404724121,19.42875099182129
2012-05-04,12.105253219604492,9.470856666564941,20.792192459106445,11.148957252502441,29.30228614807129,28.04574203491211,23.435993194580078,19.051204681396484
